Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5087","Mineral fertilizers","1992","1992","t","3000988","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","1992","1992","kg/ha","22.8068","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5087","Mineral fertilizers","1992","1992","t","1581980","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5087","Mineral fertilizers","1992","1992","kg/ha","12.0227","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5087","Mineral fertilizers","1993","1993","t","17835650","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","1993","1993","kg/ha","136.2727","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5087","Mineral fertilizers","1993","1993","t","2401422.6","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","1993","1993","kg/ha","18.348","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5087","Mineral fertilizers","1993","1993","t","1227279.5","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5087","Mineral fertilizers","1993","1993","kg/ha","9.377","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5087","Mineral fertilizers","1994","1994","t","18988000","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","1994","1994","kg/ha","145.0806","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5087","Mineral fertilizers","1994","1994","t","3179312","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","1994","1994","kg/ha","24.292","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5087","Mineral fertilizers","1994","1994","t","1909415","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5087","Mineral fertilizers","1994","1994","kg/ha","14.5892","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5087","Mineral fertilizers","1995","1995","t","23608250","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","1995","1995","kg/ha","180.3809","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5087","Mineral fertilizers","1995","1995","t","3869434.6","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","1995","1995","kg/ha","29.5648","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5087","Mineral fertilizers","1995","1995","t","2352635","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5087","Mineral fertilizers","1995","1995","kg/ha","17.9755","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5087","Mineral fertilizers","1996","1996","t","25103000","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","1996","1996","kg/ha","191.746","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5087","Mineral fertilizers","1996","1996","t","3523098","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","1996","1996","kg/ha","26.9107","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5087","Mineral fertilizers","1996","1996","t","2106540","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5087","Mineral fertilizers","1996","1996","kg/ha","16.0905","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5087","Mineral fertilizers","1997","1997","t","22807350","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","1997","1997","kg/ha","174.2213","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5087","Mineral fertilizers","1997","1997","t","4027986","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","1997","1997","kg/ha","30.7691","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5087","Mineral fertilizers","1997","1997","t","2794610","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5087","Mineral fertilizers","1997","1997","kg/ha","21.3475","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5087","Mineral fertilizers","1998","1998","t","22728000","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","1998","1998","kg/ha","173.6228","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5087","Mineral fertilizers","1998","1998","t","4104940","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","1998","1998","kg/ha","31.3583","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5087","Mineral fertilizers","1998","1998","t","2835280","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5087","Mineral fertilizers","1998","1998","kg/ha","21.6591","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5087","Mineral fertilizers","1999","1999","t","24001000","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","1999","1999","kg/ha","183.3527","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5087","Mineral fertilizers","1999","1999","t","3865140","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","1999","1999","kg/ha","29.5273","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5087","Mineral fertilizers","1999","1999","t","2757675","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5087","Mineral fertilizers","1999","1999","kg/ha","21.0669","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5087","Mineral fertilizers","2000","2000","t","22429584","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","2000","2000","kg/ha","171.3529","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5087","Mineral fertilizers","2000","2000","t","3765666.6","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","2000","2000","kg/ha","28.7682","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5087","Mineral fertilizers","2000","2000","t","2835695","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5087","Mineral fertilizers","2000","2000","kg/ha","21.6636","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5087","Mineral fertilizers","2001","2001","t","22558356","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","2001","2001","kg/ha","171.561","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5087","Mineral fertilizers","2001","2001","t","3883141.786","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","2001","2001","kg/ha","29.5321","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5087","Mineral fertilizers","2001","2001","t","3308526.91","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5087","Mineral fertilizers","2001","2001","kg/ha","25.162","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5087","Mineral fertilizers","2002","2002","t","25631932.415","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","2002","2002","kg/ha","194.0627","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5087","Mineral fertilizers","2002","2002","t","4423946.0163","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","2002","2002","kg/ha","33.4943","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5087","Mineral fertilizers","2002","2002","t","3822475.1982","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5087","Mineral fertilizers","2002","2002","kg/ha","28.9405","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5087","Mineral fertilizers","2003","2003","t","25231876.745","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","2003","2003","kg/ha","190.183","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5087","Mineral fertilizers","2003","2003","t","4280460.9407","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","2003","2003","kg/ha","32.2636","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5087","Mineral fertilizers","2003","2003","t","3918373.7758","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5087","Mineral fertilizers","2003","2003","kg/ha","29.5344","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5087","Mineral fertilizers","2004","2004","t","26698663.515","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","2004","2004","kg/ha","200.3541","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5087","Mineral fertilizers","2004","2004","t","4695346.4766","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","2004","2004","kg/ha","35.2352","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5087","Mineral fertilizers","2004","2004","t","4579486.4216","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7283","Cropland potassium per unit area","5087","Mineral fertilizers","2004","2004","kg/ha","34.3657","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7275","Cropland nitrogen","5087","Mineral fertilizers","2005","2005","t","27160984.075","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","2005","2005","kg/ha","202.9238","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7280","Cropland phosphorus","5087","Mineral fertilizers","2005","2005","t","4878033.0403","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","2005","2005","kg/ha","36.4445","E","Estimated value",""
"ESB","Cropland Nutrient Balance","159","China","7282","Cropland potassium","5087","Mineral fertilizers","2005","2005","t","5306025.577","E","Estimated value",""
